player_id,player_url,fifa_version,fifa_update,fifa_update_date,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url
227381,/player/227381/janine-beckie/230008,23,8,17-12-22,J. Beckie,Janine Elizabeth Beckie,"LM, RM",79,79,,,27,20-08-94,172,61,,,,,,,,,,,70,Canada,113000,RS,16,Right,3,3,2,Medium/Medium,Lean (170-185),No,,,,80,75,76,78,45,67,77,74,64,76,68,79,72,75,73,80,81,80,79,75,61,78,71,75,65,75,61,61,79,76,67,72,68,15,17,8,10,10,7,13,,75+2,75+2,75+2,78,77,77,77,78,77+2,77+2,77+2,78+1,73+2,73+2,73+2,78+1,63+2,62+2,62+2,62+2,63+2,59+2,53+2,53+2,53+2,59+2,17+2,https://cdn.sofifa.net/players/227/381/23_120.png
227384,/player/227384/allysha-chapman/230008,23,8,17-12-22,A. Chapman,Allysha Lyn Chapman,"LB, CB",79,79,,,33,25-01-89,158,57,,,,,,,,,,,70,Canada,113000,RB,2,Left,3,2,2,Medium/Medium,Normal (170-),Yes,,,,77,56,62,73,78,80,76,56,76,70,54,72,70,45,60,77,78,76,63,76,75,56,64,83,78,59,84,78,45,40,53,67,78,79,79,10,16,12,17,11,,65+2,65+2,65+2,67,64,64,64,67,64+2,64+2,64+2,68+2,66+2,66+2,66+2,68+2,77+2,74+2,74+2,74+2,77+2,77+2,77+2,77+2,77+2,77+2,20+2,https://cdn.sofifa.net/players/227/384/23_120.png
227452,/player/227452/stephany-mayor/230008,23,8,17-12-22,S. Mayor,Sandra Stephany Mayor Gutierrez,"CAM, CM, RM",79,79,,,30,23-09-91,162,58,,,,,,,,,,,83,Mexico,113010,CAM,10,Right,4,4,2,Medium/Medium,Normal (170-),Yes,,,"Solid Player, Speed Dribbler (AI)",78,77,76,82,37,62,75,80,46,78,60,82,75,70,72,84,80,77,80,76,81,78,83,79,56,75,50,46,76,77,68,85,46,23,21,11,10,12,11,13,,74+2,74+2,74+2,79,78,78,78,79,79,79,79,79,74+2,74+2,74+2,79,61+2,59+2,59+2,59+2,61+2,56+2,47+2,47+2,47+2,56+2,18+2,https://cdn.sofifa.net/players/227/452/23_120.png
227925,/player/227925/mackenzie-arnold/230008,23,8,17-12-22,M. Arnold,Mackenzie Elizabeth Arnold,GK,79,81,15000000,850,28,25-02-94,181,76,2216,Women's Super League,1,116014,West Ham W,GK,1,,09-07-20,2024,195,Australia,,,,Right,2,1,1,Medium/Medium,Normal (170-185),Yes,32600000,,"Rushes Out Of Goal, Cautious With Crosses",,,,,,,15,13,8,32,15,19,15,13,31,25,51,43,41,75,54,58,58,36,59,15,22,20,10,50,22,53,20,12,16,80,73,77,78,81,48,30+2,30+2,30+2,29,31,31,31,29,32+2,32+2,32+2,31+2,32+2,32+2,32+2,31+2,29+2,30+2,30+2,30+2,29+2,28+2,26+2,26+2,26+2,28+2,78+2,https://cdn.sofifa.net/players/227/925/23_120.png
231087,/player/231087/izzy-christiansen/230008,23,8,17-12-22,I. Christiansen,Isobel Mary Christiansen,"CM, CDM",79,79,17000000,1000,30,20-09-91,163,56,2216,Women's Super League,1,116016,Everton W,SUB,8,,01-01-20,2023,14,England,,,,Right,4,3,3,Medium/Medium,Normal (170-),Yes,35700000,,,67,73,78,77,68,56,74,73,69,84,63,77,66,60,80,78,66,67,71,81,83,71,70,73,54,79,36,78,79,77,70,78,67,69,47,11,12,10,8,15,,74+3,74+3,74+3,76,77,77,77,76,78+1,78+1,78+1,76+3,79,79,79,76+3,72+3,72+3,72+3,72+3,72+3,70+3,66+3,66+3,66+3,70+3,19+3,https://cdn.sofifa.net/players/231/087/23_120.png
233155,/player/233155/claudia-zornoza-sanchez/230008,23,8,17-12-22,Claudia Zornoza,Claudia Zornoza Sánchez,"CM, CAM",79,79,,,31,20-10-90,164,58,,,,,,,,,,,45,Spain,113012,RCM,21,Left,3,3,1,Medium/Medium,Normal (170-),No,,,Long Shot Taker (AI),75,75,77,79,60,71,65,78,43,83,47,80,74,76,75,83,76,75,69,83,77,76,55,80,62,78,84,60,75,81,59,62,59,67,57,12,14,13,13,13,,74+2,74+2,74+2,78,79,79,79,78,80-1,80-1,80-1,78+1,79,79,79,78+1,71+2,73+2,73+2,73+2,71+2,69+2,64+2,64+2,64+2,69+2,21+2,https://cdn.sofifa.net/players/233/155/23_120.png
233752,/player/233752/shanice-van-de-sanden/230008,23,8,17-12-22,S. van de Sanden,Shanice Janice van de Sanden,RW,79,79,17000000,1000,29,02-10-92,168,65,2216,Women's Super League,1,116343,Liverpool W,RW,19,,16-07-22,2023,34,Netherlands,,,,Right,3,4,2,Medium/Low,Normal (170-),Yes,37400000,,"Speed Dribbler (AI), Outside Foot Shot",86,70,74,77,37,72,78,72,60,79,62,77,64,50,59,77,86,86,80,80,82,69,79,69,77,71,60,34,82,79,51,71,32,39,26,9,13,16,10,9,,75+2,75+2,75+2,79,78,78,78,79,78+1,78+1,78+1,78+1,71+2,71+2,71+2,78+1,61+2,57+2,57+2,57+2,61+2,57+2,51+2,51+2,51+2,57+2,18+2,https://cdn.sofifa.net/players/233/752/23_120.png
235962,/player/235962/nichelle-prince/230008,23,8,17-12-22,N. Prince,Nichelle Patrice Prince,"RW, CAM",79,79,,,27,19-02-95,163,65,,,,,,,,,,,70,Canada,113000,LS,15,Right,3,3,1,Medium/Medium,Normal (170-),No,,"#Speedster, #Acrobat",Injury Prone,92,73,72,80,33,65,74,80,68,75,57,79,69,53,70,77,93,91,90,78,94,70,83,76,71,66,34,21,82,73,63,70,15,45,40,9,7,17,8,14,,77+2,77+2,77+2,79,78,78,78,79,78+1,78+1,78+1,79,71+2,71+2,71+2,79,60+2,54+2,54+2,54+2,60+2,58+2,48+2,48+2,48+2,58+2,17+2,https://cdn.sofifa.net/players/235/962/23_120.png
236648,/player/236648/aissatou-tounkara/230008,23,8,17-12-22,A. Tounkara,Aïssatou Tounkara,CB,79,81,18500000,1000,27,16-03-95,174,60,2216,Women's Super League,1,116012,Manchester United W,SUB,20,,10-08-22,2024,18,France,113003,SUB,5,Right,2,2,2,Medium/Medium,Lean (170-185),No,40200000,,,69,34,57,61,79,80,42,32,78,78,36,54,33,30,74,71,68,69,52,74,64,43,80,79,80,25,81,78,35,37,41,69,80,81,77,16,8,9,13,10,,55+2,55+2,55+2,55,54,54,54,55,56+2,56+2,56+2,59+2,64+2,64+2,64+2,59+2,71+2,76+2,76+2,76+2,71+2,73+2,79+2,79+2,79+2,73+2,18+2,https://cdn.sofifa.net/players/236/648/23_120.png
239761,/player/239761/frida-maanum/230008,23,8,17-12-22,F. Maanum,Frida Leonhardsen Maanum,"CM, CAM, CDM",79,88,39500000,950,22,16-07-99,173,58,2216,Women's Super League,1,116009,Arsenal W,RCM,12,,27-07-21,2023,36,Norway,113007,RDM,18,Right,3,3,1,High/Medium,Normal (170-185),No,88900000,,Outside Foot Shot,66,72,75,79,71,63,69,71,60,80,47,82,52,52,78,80,66,66,75,77,67,79,70,71,60,76,60,81,77,79,50,66,58,80,74,13,17,15,9,17,,73+2,73+2,73+2,76,77,77,77,76,78+2,78+2,78+2,76+2,79+2,79+2,79+2,76+2,74+2,75+2,75+2,75+2,74+2,73+2,70+2,70+2,70+2,73+2,21+2,https://cdn.sofifa.net/players/239/761/23_120.png
241548,/player/241548/lea-le-garrec/230008,23,8,17-12-22,L. Le Garrec,Léa Le Garrec,CM,79,79,17500000,1000,28,09-07-93,165,58,2218,Feminine Division 1,1,116036,Fleury 91 W,RCM,10,,02-07-20,2024,18,France,,,,Right,4,3,1,High/Medium,Normal (170-),Yes,36800000,,"Long Shot Taker (AI), Playmaker (AI)",55,77,80,77,67,71,76,74,67,83,76,78,82,73,80,81,63,48,61,79,75,80,69,78,66,81,75,71,78,80,75,73,64,68,65,16,13,16,10,8,,74+2,74+2,74+2,75,76,76,76,75,78+1,78+1,78+1,76+2,79,79,79,76+2,72+2,75+2,75+2,75+2,72+2,70+2,69+2,69+2,69+2,70+2,19+2,https://cdn.sofifa.net/players/241/548/23_120.png
244304,/player/244304/johanna-elsig/230008,23,8,17-12-22,J. Elsig,Johanna Elsig,CB,79,79,14500000,1000,29,01-11-92,178,66,2218,Feminine Division 1,1,116037,Montpellier W,SUB,14,,01-07-21,2025,21,Germany,,,,Right,4,2,1,High/Medium,Lean (170-185),Yes,30500000,,,45,55,67,62,81,78,61,50,80,73,39,62,58,39,74,67,33,55,50,76,40,67,86,68,81,59,79,78,52,64,48,65,81,83,84,16,9,12,14,15,,62+2,62+2,62+2,60,61,61,61,60,63+2,63+2,63+2,62+2,69+2,69+2,69+2,62+2,71+2,76+2,76+2,76+2,71+2,72+2,79,79,79,72+2,20+2,https://cdn.sofifa.net/players/244/304/23_120.png
245186,/player/245186/bianca-rebeca-dias-ribeiro/230008,23,8,17-12-22,Bianca Revelia,Bianca Rebeca Dias Ribeiro,RB,79,79,,,34,29-02-88,157,53,,,,,,,,,,,54,Brazil,112999,RB,2,Right,3,3,1,High/Medium,Lean (170-),No,,,,85,44,71,77,75,68,79,38,68,76,33,75,78,39,63,78,83,86,86,73,78,57,76,78,57,43,80,77,69,64,39,77,75,76,73,9,7,8,5,9,,63+2,63+2,63+2,71,68,68,68,71,70+2,70+2,70+2,73+2,70+2,70+2,70+2,73+2,77+2,74+2,74+2,74+2,77+2,77+2,73+2,73+2,73+2,77+2,15+2,https://cdn.sofifa.net/players/245/186/23_120.png
245202,/player/245202/rebeca-maria-jasper-redela/230008,23,8,17-12-22,Becky Redela,Rebeca Maria Jasper Redela,CB,79,79,,,30,29-02-92,172,70,,,,,,,,,,,54,Brazil,112999,RCB,3,Right,2,2,1,Low/High,Normal (170-185),No,,,Long Throw-in,59,34,51,57,82,80,42,26,79,66,32,54,43,26,50,58,56,62,48,76,54,45,65,73,82,38,87,81,18,42,58,75,82,86,78,8,12,8,11,10,,50+2,50+2,50+2,49,49,49,49,49,50+2,50+2,50+2,52+2,57+2,57+2,57+2,52+2,69+2,72+2,72+2,72+2,69+2,71+2,79,79,79,71+2,17+2,https://cdn.sofifa.net/players/245/202/23_120.png
245696,/player/245696/julie-debever/230008,23,8,17-12-22,J. Debever,Julie Martine Debever,CB,79,79,5500000,1000,34,18-04-88,176,67,2218,Feminine Division 1,1,116036,Fleury 91 W,SUB,17,,01-07-21,2025,18,France,,,,Right,2,2,1,Medium/Medium,Normal (170-185),No,11600000,,,47,43,57,61,83,76,48,40,83,70,39,55,48,41,61,69,62,34,48,82,50,55,80,67,81,39,73,82,43,48,47,75,86,83,77,15,16,12,16,9,,58+2,58+2,58+2,55,56,56,56,55,57+2,57+2,57+2,57+2,63+2,63+2,63+2,57+2,69+2,74+2,74+2,74+2,69+2,71+2,79,79,79,71+2,21+2,https://cdn.sofifa.net/players/245/696/23_120.png
246317,/player/246317/aniek-nouwen/230008,23,8,17-12-22,A. Nouwen,Aniek Nouwen,CB,79,85,25000000,850,23,09-03-99,175,70,2216,Women's Super League,1,116010,Chelsea W,SUB,3,,01-07-21,2024,34,Netherlands,113011,SUB,2,Right,3,2,2,Low/High,Normal (170-185),No,56300000,#Strength,Power Header,55,50,57,58,78,82,38,40,76,73,38,50,25,55,79,68,55,55,54,76,45,82,85,65,91,43,82,77,40,42,56,73,79,80,77,13,6,8,6,6,,60+2,60+2,60+2,53,56,56,56,53,57+2,57+2,57+2,56+2,64+2,64+2,64+2,56+2,67+2,75+2,75+2,75+2,67+2,69+2,79+2,79+2,79+2,69+2,15+2,https://cdn.sofifa.net/players/246/317/23_120.png
246356,/player/246356/estefania-banini/230008,23,8,17-12-22,E. Banini,Estefanía Romina Banini Ruiz,"LM, LW, CM",79,79,,,32,26-06-90,163,57,,,,,,,,,,,52,Argentina,113996,LW,22,Right,4,4,3,Medium/Medium,Normal (170-),No,,,Speed Dribbler (AI),74,73,77,77,39,58,75,77,60,84,53,77,58,52,74,82,74,74,72,75,79,69,65,75,59,70,33,25,76,80,76,65,40,42,35,11,5,8,7,14,,73+3,73+3,73+3,77,77,77,77,77,78+1,78+1,78+1,78+1,74+3,74+3,74+3,78+1,61+3,58+3,58+3,58+3,61+3,57+3,48+3,48+3,48+3,57+3,16+3,https://cdn.sofifa.net/players/246/356/23_120.png
246774,/player/246774/alba-redondo-ferrer/230008,23,8,17-12-22,Alba Redondo,Alba María Redondo Ferrer,"ST, RW, LW",79,81,,,25,27-08-96,169,63,,,,,,,,,,,45,Spain,113012,RW,11,Right,3,3,1,High/Medium,Normal (170-),No,,,Technical Dribbler (AI),76,80,63,80,25,57,65,85,74,71,72,84,54,59,64,81,78,75,69,81,72,78,68,64,62,76,33,21,81,50,74,67,15,23,18,10,13,6,9,7,,79+2,79+2,79+2,77,78,78,78,77,74+2,74+2,74+2,75+2,66+2,66+2,66+2,75+2,53+2,48+2,48+2,48+2,53+2,49+2,41+2,41+2,41+2,49+2,17+2,https://cdn.sofifa.net/players/246/774/23_120.png
247790,/player/247790/lena-lattwein/230008,23,8,17-12-22,L. Lattwein,Lena Lattwein,"CAM, CM",79,84,,,22,02-05-00,176,65,,,,,,,,,,,21,Germany,113004,RCM,4,Right,4,3,1,Medium/Low,Normal (170-185),No,,,,70,73,77,80,55,75,71,76,68,84,67,80,75,56,70,82,68,72,76,79,79,75,63,74,81,69,63,68,77,80,61,69,41,56,54,7,11,11,13,6,,76+2,76+2,76+2,77,78,78,78,77,79+2,79+2,79+2,77+2,77+2,77+2,77+2,77+2,69+2,69+2,69+2,69+2,69+2,67+2,64+2,64+2,64+2,67+2,17+2,https://cdn.sofifa.net/players/247/790/23_120.png
247791,/player/247791/sydney-lohmann/230008,23,8,17-12-22,S. Lohmann,Sydney Lohmann,"CAM, CM",79,86,,,22,19-06-00,174,64,,,,,,,,,,,21,Germany,113004,SUB,8,Right,3,3,2,Medium/High,Normal (170-185),No,,,Speed Dribbler (AI),70,68,76,80,75,76,65,59,68,84,58,80,60,58,79,83,68,71,75,81,68,81,69,76,80,78,68,78,79,81,61,76,78,74,73,13,9,13,13,11,,74+2,74+2,74+2,76,77,77,77,76,79+2,79+2,79+2,77+2,80+2,80+2,80+2,77+2,76+2,79+2,79+2,79+2,76+2,75+2,76+2,76+2,76+2,75+2,19+2,https://cdn.sofifa.net/players/247/791/23_120.png
253437,/player/253437/marta-cardona-de-miguel/230008,23,8,17-12-22,Marta Cardona,Marta Cardona de Miguel,"RW, LW, CM",79,79,,,27,26-05-95,161,54,,,,,,,,,,,45,Spain,113012,SUB,18,Right,3,4,1,Medium/Medium,Normal (170-),No,,,"Finesse Shot, Long Shot Taker (AI), Technical Dribbler (AI)",76,74,75,78,26,52,79,80,59,78,58,80,56,55,72,78,77,75,72,81,82,64,49,62,55,77,34,24,80,80,59,59,22,20,22,15,6,5,15,11,,74+2,74+2,74+2,79,78,78,78,79,78+1,78+1,78+1,78+1,71+2,71+2,71+2,78+1,55+2,51+2,51+2,51+2,55+2,51+2,40+2,40+2,40+2,51+2,19+2,https://cdn.sofifa.net/players/253/437/23_120.png
261740,/player/261740/jule-brand/230008,23,8,17-12-22,J. Brand,Jule Brand,"LW, ST, LM",79,92,,,19,16-10-02,177,62,,,,,,,,,,,21,Germany,113004,SUB,22,Right,4,3,2,High/Medium,Lean (170-185),No,,,Speed Dribbler (AI),86,74,74,78,54,59,71,80,68,78,58,79,60,55,74,83,85,87,71,79,70,68,61,79,55,75,41,47,78,78,56,66,50,57,55,8,13,9,13,7,,76+2,76+2,76+2,79,79,79,79,79,79+2,79+2,79+2,79+2,76+2,76+2,76+2,79+2,69+2,65+2,65+2,65+2,69+2,67+2,58+2,58+2,58+2,67+2,18+2,https://cdn.sofifa.net/players/261/740/23_120.png
261785,/player/261785/janice-cayman/230008,23,8,17-12-22,J. Cayman,Janice Cayman,"RB, RW",79,79,9000000,1000,33,12-10-88,167,61,2218,Feminine Division 1,1,116033,Lyon W,RB,23,,01-06-19,2023,7,Belgium,113394,LM,11,Right,4,4,2,High/Medium,Normal (170-),No,18500000,,Team Player,75,75,78,81,75,72,78,71,74,81,72,80,74,78,69,83,73,77,79,83,74,77,80,75,72,79,66,76,82,79,77,82,75,76,72,10,14,13,12,8,,77+2,77+2,77+2,79,79,79,79,79,79,79,79,79,78+1,78+1,78+1,79,77+2,76+2,76+2,76+2,77+2,77+2,75+2,75+2,75+2,77+2,19+2,https://cdn.sofifa.net/players/261/785/23_120.png
261789,/player/261789/tine-de-caigny/230008,23,8,17-12-22,T. De Caigny,Tine De Caigny,"ST, CAM",79,83,,,25,09-06-97,180,68,,,,,,,,,,,7,Belgium,113394,CAM,6,Right,3,3,1,Medium/Medium,Normal (170-185),No,,,Power Header,78,81,65,74,32,71,52,84,80,72,79,73,67,62,62,78,72,82,67,73,62,78,70,72,80,76,45,32,83,68,81,83,26,27,16,9,14,8,8,14,,79+2,79+2,79+2,74,77,77,77,74,74+2,74+2,74+2,72+2,68+2,68+2,68+2,72+2,53+2,53+2,53+2,53+2,53+2,50+2,47+2,47+2,47+2,50+2,18+2,https://cdn.sofifa.net/players/261/789/23_120.png
261794,/player/261794/nicky-evrard/230008,23,8,17-12-22,N. Evrard,Nicky Evrard,GK,79,82,,,27,26-05-95,174,72,,,,,,,,,,,7,Belgium,113394,GK,1,Left,3,1,1,Medium/Medium,Normal (170-185),No,,,,,,,,,,13,9,12,32,9,16,16,12,28,19,37,41,39,73,43,56,60,37,48,10,27,12,9,39,17,35,10,13,14,79,79,75,75,80,39,26+2,26+2,26+2,25,27,27,27,25,28+2,28+2,28+2,27+2,28+2,28+2,28+2,27+2,25+2,26+2,26+2,26+2,25+2,24+2,23+2,23+2,23+2,24+2,78+2,https://cdn.sofifa.net/players/261/794/23_120.png
262457,/player/262457/olga-carmona-garcia/230008,23,8,17-12-22,Olga Carmona,Olga Carmona García,"LB, LW",79,87,,,22,12-06-00,160,51,,,,,,,,,,,45,Spain,113012,LB,19,Left,2,3,1,High/Medium,Lean (170-),No,,,Speed Dribbler (AI),80,60,73,76,75,61,78,72,68,84,28,75,55,26,70,80,81,80,72,81,70,53,57,81,58,45,45,69,70,68,71,60,76,80,74,8,10,13,7,6,,70+2,70+2,70+2,75,74,74,74,75,75+2,75+2,75+2,77+2,75+2,75+2,75+2,77+2,78+2,74+2,74+2,74+2,78+2,77+2,71+2,71+2,71+2,77+2,16+2,https://cdn.sofifa.net/players/262/457/23_120.png
264865,/player/264865/mylene-chavas/230008,23,8,17-12-22,M. Chavas,Mylène Chavas,GK,79,85,22500000,650,24,07-01-98,178,63,2218,Feminine Division 1,1,116038,Bordeaux W,GK,1,,01-07-21,2023,18,France,113003,SUB,1,Left,2,1,1,Medium/Medium,Lean (170-185),Yes,54000000,,,,,,,,,10,10,12,29,8,11,13,12,32,18,28,32,30,73,41,56,70,25,60,9,30,16,8,41,14,45,11,18,16,80,77,75,77,82,30,26+2,26+2,26+2,22,25,25,25,22,26+2,26+2,26+2,24+2,28+2,28+2,28+2,24+2,23+2,27+2,27+2,27+2,23+2,23+2,26+2,26+2,26+2,23+2,78+2,https://cdn.sofifa.net/players/264/865/23_120.png
264969,/player/264969/oriane-jean-francois/230008,23,8,17-12-22,O. Jean-François,Oriane Jean-François,"CDM, CM",79,87,36500000,700,20,14-08-01,164,58,2218,Feminine Division 1,1,116034,Paris SG W,LCM,6,,28-07-22,2024,18,France,,,,Right,2,3,1,Medium/High,Normal (170-),No,82100000,,,74,66,70,71,78,75,53,64,63,80,54,69,58,49,79,77,74,74,64,75,74,72,59,77,76,69,74,80,68,72,53,63,76,84,76,12,9,13,7,13,,70+2,70+2,70+2,70,72,72,72,70,73+2,73+2,73+2,71+2,76+2,76+2,76+2,71+2,74+2,78+2,78+2,78+2,74+2,75+2,76+2,76+2,76+2,75+2,18+2,https://cdn.sofifa.net/players/264/969/23_120.png
265295,/player/265295/megan-walsh/230008,23,8,17-12-22,M. Walsh,Megan Walsh,GK,79,82,17000000,800,27,12-11-94,172,64,2216,Women's Super League,1,116013,Brighton & Hove Albion W,GK,1,,10-07-19,2023,25,Republic of Ireland,,,,Right,3,1,1,Medium/Medium,Normal (170-185),Yes,38700000,,"Solid Player, Cautious With Crosses, Saves with Feet",,,,,,,21,7,8,17,8,12,11,10,30,12,35,33,37,75,55,60,69,37,70,14,27,8,10,59,23,58,17,15,16,76,75,80,80,84,34,25+2,25+2,25+2,24,26,26,26,24,26+2,26+2,26+2,26+2,28+2,28+2,28+2,26+2,24+2,26+2,26+2,26+2,24+2,23+2,25+2,25+2,25+2,23+2,78+2,https://cdn.sofifa.net/players/265/295/23_120.png
265300,/player/265300/dagny-brynjarsdottir/230008,23,8,17-12-22,D. Brynjarsdóttir,Dagný Brynjarsdóttir,"CDM, CM, ST",79,79,14500000,1000,30,10-08-91,179,66,2216,Women's Super League,1,116014,West Ham W,RCM,10,,28-01-21,2024,24,Iceland,116428,CAM,10,Right,3,3,1,High/High,Lean (170-185),Yes,30500000,,Leadership,64,72,70,71,78,82,48,76,84,81,60,70,45,55,79,75,63,64,74,70,40,67,74,82,86,69,75,75,80,78,79,78,80,77,75,13,8,7,15,6,,75+2,75+2,75+2,71,74,74,74,71,75+2,75+2,75+2,72+2,77+2,77+2,77+2,72+2,72+2,78+1,78+1,78+1,72+2,73+2,78+1,78+1,78+1,73+2,17+2,https://cdn.sofifa.net/players/265/300/23_120.png
265303,/player/265303/kate-longhurst/230008,23,8,17-12-22,K. Longhurst,Kate Longhurst,"CB, RM, CM",79,79,8500000,1000,33,02-05-89,168,60,2216,Women's Super League,1,116014,West Ham W,LCB,12,,09-08-18,2023,14,England,,,,Right,3,2,1,Medium/Medium,Normal (170-),No,17900000,,"Leadership, Team Player",63,53,72,66,82,71,65,46,81,79,35,58,60,63,78,76,55,69,66,75,67,65,76,78,63,58,79,81,43,65,70,77,84,81,82,8,11,9,13,7,,61+2,61+2,61+2,63,63,63,63,63,65+2,65+2,65+2,66+2,71+2,71+2,71+2,66+2,75+2,78+1,78+1,78+1,75+2,77+2,79,79,79,77+2,17+2,https://cdn.sofifa.net/players/265/303/23_120.png
265352,/player/265352/lily-woodham/230008,23,8,17-12-22,L. Woodham,Lily Woodham,"LB, LM",79,89,37500000,700,21,03-09-00,167,59,2216,Women's Super League,1,116018,Reading W,LM,28,,18-07-19,2024,50,Wales,,,,Left,3,3,1,High/Medium,Normal (170-),Yes,86300000,,,76,53,68,67,78,69,74,47,75,74,41,60,72,73,67,76,76,76,74,73,72,68,75,77,62,49,75,83,61,49,62,60,79,77,75,11,5,14,8,9,,64+2,64+2,64+2,66,65,65,65,66,64+2,64+2,64+2,68+2,68+2,68+2,68+2,68+2,76+2,74+2,74+2,74+2,76+2,77+2,76+2,76+2,76+2,77+2,16+2,https://cdn.sofifa.net/players/265/352/23_120.png
265834,/player/265834/julie-piga/230008,23,8,17-12-22,J. Piga,Julie Piga,CB,79,86,32500000,850,24,12-01-98,172,59,2218,Feminine Division 1,1,116036,Fleury 91 W,RCB,25,,01-07-20,2027,18,France,,,,Right,3,2,1,Medium/Medium,Lean (170-185),Yes,74800000,,Solid Player,68,44,57,63,82,72,44,41,78,75,34,61,52,35,60,73,64,72,34,77,64,59,83,67,75,38,69,79,43,44,41,69,83,86,79,5,8,6,15,12,,60+2,60+2,60+2,58,60,60,60,58,59+2,59+2,59+2,61+2,64+2,64+2,64+2,61+2,72+2,74+2,74+2,74+2,72+2,74+2,79+2,79+2,79+2,74+2,17+2,https://cdn.sofifa.net/players/265/834/23_120.png
265849,/player/265849/maelle-lakrar/230008,23,8,17-12-22,M. Lakrar,Maëlle Lakrar,CB,79,86,33000000,850,22,27-05-00,172,56,2218,Feminine Division 1,1,116037,Montpellier W,RCB,20,,22-09-18,2027,18,France,,,,Right,3,2,1,Medium/Medium,Normal (170-185),Yes,75900000,,,71,46,67,67,82,72,59,43,78,80,36,63,57,39,74,73,65,76,61,75,54,61,86,72,71,40,72,78,48,58,39,74,81,86,83,6,9,7,12,11,,61+2,61+2,61+2,63,63,63,63,63,64+2,64+2,64+2,66+2,69+2,69+2,69+2,66+2,75+2,77+2,77+2,77+2,75+2,76+2,79+2,79+2,79+2,76+2,17+2,https://cdn.sofifa.net/players/265/849/23_120.png
265855,/player/265855/andrea-lardez/230008,23,8,17-12-22,A. Lardez,Andréa Lardez,"RB, CB",79,79,16000000,1000,28,23-01-94,164,58,2218,Feminine Division 1,1,116038,Bordeaux W,RB,23,,09-09-15,2023,18,France,,,,Right,3,3,1,High/Medium,Lean (170-),No,35200000,,"Solid Player, Leadership, Team Player",64,54,72,70,76,70,82,48,59,78,46,68,72,49,69,73,61,66,63,78,78,71,64,91,61,52,67,81,59,59,51,72,78,74,79,8,10,5,11,7,,63+2,63+2,63+2,67,65,65,65,67,66+2,66+2,66+2,70+2,71+2,71+2,71+2,70+2,78+1,75+2,75+2,75+2,78+1,77+2,73+2,73+2,73+2,77+2,16+2,https://cdn.sofifa.net/players/265/855/23_120.png
265893,/player/265893/julie-pasquereau/230008,23,8,17-12-22,J. Pasquereau,Julie Pasquereau,CB,79,81,18500000,1000,27,08-07-94,176,64,2218,Feminine Division 1,1,116040,Stade de Reims W,RCB,5,,01-07-21,2023,18,France,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,40200000,,Long Passer (AI),59,38,66,60,80,77,47,33,82,83,35,58,50,39,83,69,49,68,38,76,46,53,81,68,81,31,79,76,47,53,40,72,80,83,79,10,14,9,13,12,,58+2,58+2,58+2,57,58,58,58,57,60+2,60+2,60+2,61+2,68+2,68+2,68+2,61+2,71+2,77+2,77+2,77+2,71+2,73+2,79+2,79+2,79+2,73+2,19+2,https://cdn.sofifa.net/players/265/893/23_120.png
266384,/player/266384/sveindis-jane-jonsdottir/230008,23,8,17-12-22,S. Jónsdóttir,Sveindís Jane Jónsdóttir,"RW, ST",79,92,,,21,05-06-01,178,63,,,,,,,,,,,24,Iceland,116428,LAM,23,Right,3,3,2,Medium/Medium,Lean (170-185),No,,"#Speedster, #Acrobat","Speed Dribbler (AI), Giant Throw-in",92,73,67,80,46,66,77,74,78,81,70,80,73,60,63,83,90,93,87,81,64,71,60,68,73,73,47,50,81,37,72,65,29,49,51,9,7,13,7,7,,79+2,79+2,79+2,79,77,77,77,79,74+2,74+2,74+2,77+2,69+2,69+2,69+2,77+2,67+2,60+2,60+2,60+2,67+2,65+2,57+2,57+2,57+2,65+2,16+2,https://cdn.sofifa.net/players/266/384/23_120.png
